app_id,status,review_score,review_score_desc,total_positive,total_negative,total_reviews
1222550,True,0,No user reviews,0,0,0
1222560,True,0,No user reviews,0,0,0
1222570,True,0,No user reviews,0,0,0
1222580,True,0,4 user reviews,3,1,4
1222590,True,0,No user reviews,0,0,0
1222600,True,7,Positive,25,4,29
1222610,True,0,8 user reviews,7,1,8
1222632,True,0,No user reviews,0,0,0
1222634,True,0,No user reviews,0,0,0
1222640,True,0,6 user reviews,2,4,6
1222650,True,0,No user reviews,0,0,0
1222670,True,8,Very Positive,1416,200,1616
1222680,True,8,Very Positive,2821,645,3466
1222690,True,6,Mostly Positive,634,264,898
1222700,True,8,Very Positive,1388,227,1615
1222720,True,0,No user reviews,0,0,0
1222730,True,6,Mostly Positive,7122,2492,9614
1222740,True,0,No user reviews,0,0,0
1222760,True,0,4 user reviews,3,1,4
1222780,True,0,No user reviews,0,0,0
1222800,True,0,No user reviews,0,0,0
1222820,True,0,No user reviews,0,0,0
1222840,True,0,No user reviews,0,0,0
1222860,True,0,No user reviews,0,0,0
1222870,True,0,1 user reviews,0,1,1
1222890,True,0,No user reviews,0,0,0
1222891,True,0,No user reviews,0,0,0
1222920,True,0,No user reviews,0,0,0
