app_id,review_score,review_score_desc,total_positive,total_negative,total_reviews
406690,0,1 user reviews,1,0,1
406700,0,2 user reviews,2,0,2
406710,5,Mixed,6,4,10
406720,5,Mixed,39,38,77
406730,5,Mixed,10,9,19
406760,0,1 user reviews,0,1,1
406780,7,Positive,14,2,16
406820,0,1 user reviews,1,0,1
406830,0,1 user reviews,1,0,1
406850,8,Very Positive,108,26,134
406860,5,Mixed,26,14,40
406870,8,Very Positive,163,14,177
406920,7,Positive,19,0,19
406930,0,4 user reviews,2,2,4
406940,5,Mixed,38,18,56
406950,7,Positive,8,2,10
406960,0,8 user reviews,7,1,8
406970,5,Mixed,303,138,441
407000,4,Mostly Negative,6,18,24
407020,8,Very Positive,63,15,78
407050,0,2 user reviews,2,0,2
407060,7,Positive,12,3,15
407070,0,4 user reviews,4,0,4
407080,6,Mostly Positive,10,3,13
407100,0,5 user reviews,5,0,5
407110,7,Positive,13,1,14
407120,0,2 user reviews,1,1,2
407130,8,Very Positive,923,135,1058
407140,0,2 user reviews,0,2,2
407150,0,4 user reviews,1,3,4
407190,0,9 user reviews,4,5,9
407200,7,Positive,14,0,14
407230,5,Mixed,134,73,207
407290,5,Mixed,29,17,46
407300,5,Mixed,68,30,98
407310,8,Very Positive,128,8,136
407320,7,Positive,14,1,15
407330,8,Very Positive,610,43,653
407340,8,Very Positive,72,4,76
407380,7,Positive,24,1,25
407420,5,Mixed,139,166,305
407450,0,1 user reviews,1,0,1
407460,0,1 user reviews,1,0,1
407474,4,Mostly Negative,4,9,13
407475,4,Mostly Negative,8,24,32
407510,5,Mixed,26,28,54
407530,5,Mixed,790,375,1165
407560,5,Mixed,304,155,459
407600,5,Mixed,24,21,45
407620,5,Mixed,22,28,50
407630,6,Mostly Positive,12,4,16
407680,5,Mixed,9,8,17
407690,5,Mixed,34,46,80
407700,4,Mostly Negative,3,9,12
407710,5,Mixed,28,16,44
407720,5,Mixed,18,19,37
407730,5,Mixed,16,15,31
407780,8,Very Positive,133,12,145
407810,8,Very Positive,482,113,595
407821,0,1 user reviews,1,0,1
407822,0,1 user reviews,1,0,1
407823,0,1 user reviews,1,0,1
407830,0,1 user reviews,0,1,1
407840,5,Mixed,1036,968,2004
407880,6,Mostly Positive,10,3,13
407890,0,5 user reviews,4,1,5
407900,7,Positive,42,4,46
407920,0,8 user reviews,8,0,8
407940,7,Positive,10,2,12
407980,6,Mostly Positive,87,32,119
408000,6,Mostly Positive,71,23,94
408030,7,Positive,49,0,49
408040,0,2 user reviews,1,1,2
408041,0,1 user reviews,1,0,1
408060,7,Positive,38,0,38
408070,0,1 user reviews,1,0,1
408100,0,7 user reviews,4,3,7
408101,0,7 user reviews,3,4,7
408102,0,9 user reviews,7,2,9
408110,7,Positive,25,5,30
408120,5,Mixed,197,88,285
408170,0,9 user reviews,9,0,9
408220,0,5 user reviews,4,1,5
408240,0,5 user reviews,4,1,5
408250,5,Mixed,77,71,148
408280,8,Very Positive,322,72,394
408300,7,Positive,28,1,29
408340,7,Positive,25,3,28
408360,7,Positive,12,1,13
408370,0,5 user reviews,5,0,5
408400,7,Positive,38,8,46
408410,8,Very Positive,528,39,567
408440,0,9 user reviews,1,8,9
408450,0,4 user reviews,3,1,4
408500,7,Positive,27,6,33
408510,0,1 user reviews,1,0,1
408520,8,Very Positive,552,53,605
408550,0,2 user reviews,2,0,2
408590,0,7 user reviews,6,1,7
408600,0,6 user reviews,6,0,6
408610,8,Very Positive,168,15,183
408640,5,Mixed,63,45,108
408650,6,Mostly Positive,76,29,105
408710,7,Positive,11,1,12
408730,7,Positive,16,3,19
408740,4,Mostly Negative,130,242,372
408750,0,4 user reviews,4,0,4
408760,5,Mixed,39,39,78
408770,6,Mostly Positive,30,10,40
408900,8,Very Positive,170,39,209
408920,5,Mixed,33,18,51
408930,7,Positive,19,2,21
408960,6,Mostly Positive,102,26,128
408970,7,Positive,14,1,15
408990,5,Mixed,167,236,403
409000,5,Mixed,116,64,180
409040,6,Mostly Positive,10,4,14
409070,7,Positive,9,2,11
409090,5,Mixed,19,11,30
409100,8,Very Positive,268,39,307
409141,0,1 user reviews,1,0,1
409142,6,Mostly Positive,7,3,10
409160,8,Very Positive,111,5,116
409170,5,Mixed,11,10,21
409180,0,2 user reviews,2,0,2
409200,0,1 user reviews,0,1,1
409210,8,Very Positive,177,7,184
409230,0,3 user reviews,2,1,3
409280,5,Mixed,7,6,13
409290,5,Mixed,11,5,16
409320,5,Mixed,66,31,97
409330,0,1 user reviews,1,0,1
409340,5,Mixed,18,14,32
409360,7,Positive,8,2,10
409380,8,Very Positive,47,6,53
409390,5,Mixed,19,13,32
409410,5,Mixed,8,8,16
409420,5,Mixed,5,7,12
409450,8,Very Positive,233,40,273
409460,5,Mixed,6,8,14
409470,0,1 user reviews,1,0,1
409480,0,3 user reviews,3,0,3
409490,5,Mixed,7,7,14
409510,4,Mostly Negative,3,9,12
409520,5,Mixed,15,17,32
409552,0,2 user reviews,2,0,2
409560,5,Mixed,11,5,16
409570,0,1 user reviews,1,0,1
409580,0,5 user reviews,1,4,5
409590,6,Mostly Positive,1298,457,1755
409600,5,Mixed,26,15,41
409610,0,1 user reviews,1,0,1
409630,5,Mixed,7,5,12
409651,0,1 user reviews,1,0,1
409660,8,Very Positive,428,31,459
409670,0,6 user reviews,5,1,6
409690,0,5 user reviews,4,1,5
409710,6,Mostly Positive,7430,2807,10237
409720,5,Mixed,2511,1687,4198
409730,6,Mostly Positive,15,4,19
409750,0,4 user reviews,4,0,4
409760,0,7 user reviews,5,2,7
409850,6,Mostly Positive,155,50,205
409870,8,Very Positive,183,16,199
409890,6,Mostly Positive,155,63,218
409910,8,Very Positive,100,19,119
409920,8,Very Positive,135,10,145
410000,0,8 user reviews,7,1,8
410040,0,1 user reviews,0,1,1
410050,5,Mixed,6,4,10
410100,0,4 user reviews,1,3,4
410110,6,Mostly Positive,561,189,750
410120,0,8 user reviews,4,4,8
410130,0,2 user reviews,2,0,2
410150,7,Positive,16,0,16
410210,4,Mostly Negative,74,182,256
410290,0,4 user reviews,3,1,4
410320,9,Overwhelmingly Positive,3473,135,3608
410330,0,6 user reviews,4,2,6
410340,8,Very Positive,1472,141,1613
410380,6,Mostly Positive,22,6,28
410390,7,Positive,9,2,11
410420,0,8 user reviews,8,0,8
410430,5,Mixed,49,46,95
410440,6,Mostly Positive,11,3,14
410450,0,1 user reviews,0,1,1
410470,0,1 user reviews,1,0,1
410480,0,3 user reviews,3,0,3
410490,0,8 user reviews,1,7,8
410530,0,4 user reviews,3,1,4
410531,0,4 user reviews,3,1,4
410540,0,4 user reviews,1,3,4
410550,0,3 user reviews,2,1,3
410570,6,Mostly Positive,94,31,125
410660,0,5 user reviews,4,1,5
410670,8,Very Positive,498,52,550
410680,0,1 user reviews,1,0,1
410710,8,Very Positive,588,55,643
410770,7,Positive,15,3,18
410780,7,Positive,22,1,23
410790,7,Positive,29,1,30
410820,8,Very Positive,203,12,215
410830,8,Very Positive,44,8,52
410840,6,Mostly Positive,149,51,200
410850,5,Mixed,309,173,482
410890,8,Very Positive,295,5,300
410900,8,Very Positive,2136,270,2406
410910,6,Mostly Positive,21,6,27
410970,8,Very Positive,115,13,128
410980,9,Overwhelmingly Positive,477,25,502
410990,5,Mixed,27,32,59
411000,8,Very Positive,233,29,262
411010,0,3 user reviews,2,1,3
411020,0,2 user reviews,1,1,2
411060,0,7 user reviews,7,0,7
411070,0,2 user reviews,0,2,2
411080,6,Mostly Positive,123,31,154
411100,0,2 user reviews,1,1,2
411110,0,7 user reviews,6,1,7
411120,8,Very Positive,45,11,56
411130,0,5 user reviews,3,2,5
411150,0,1 user reviews,1,0,1
411180,0,1 user reviews,1,0,1
411181,0,1 user reviews,1,0,1
411189,0,1 user reviews,1,0,1
411300,5,Mixed,2363,1185,3548
411310,8,Very Positive,60,8,68
411320,7,Positive,27,3,30
411330,6,Mostly Positive,117,42,159
411340,0,1 user reviews,1,0,1
411370,8,Very Positive,645,48,693
411380,7,Positive,12,1,13
411390,0,1 user reviews,0,1,1
411400,0,7 user reviews,6,1,7
411401,0,4 user reviews,4,0,4
411420,5,Mixed,6,5,11
411460,0,8 user reviews,6,2,8
411470,0,5 user reviews,5,0,5
411480,5,Mixed,13,6,19
411520,0,5 user reviews,2,3,5
411530,0,7 user reviews,6,1,7
411550,5,Mixed,6,4,10
411560,8,Very Positive,686,122,808
411570,8,Very Positive,107,13,120
411590,6,Mostly Positive,17,5,22
411600,4,Mostly Negative,19,31,50
411610,7,Positive,12,0,12
411620,5,Mixed,16,11,27
411630,5,Mixed,5,6,11
411650,6,Mostly Positive,26,11,37
411680,7,Positive,30,3,33
411690,6,Mostly Positive,14,5,19
411720,0,1 user reviews,1,0,1
411730,0,1 user reviews,1,0,1
411740,0,7 user reviews,4,3,7
411750,6,Mostly Positive,29,8,37
411760,6,Mostly Positive,54,22,76
411820,0,4 user reviews,3,1,4
411830,8,Very Positive,1402,77,1479
411870,7,Positive,12,0,12
411880,0,1 user reviews,1,0,1
411890,7,Positive,32,5,37
411891,6,Mostly Positive,41,16,57
411892,6,Mostly Positive,43,12,55
411893,8,Very Positive,171,12,183
411894,7,Positive,41,3,44
411900,0,5 user reviews,1,4,5
411901,0,3 user reviews,2,1,3
411910,6,Mostly Positive,28,10,38
411911,0,9 user reviews,9,0,9
411920,6,Mostly Positive,15,4,19
411930,7,Positive,30,4,34
411950,8,Very Positive,208,9,217
411960,9,Overwhelmingly Positive,1737,25,1762
411970,8,Very Positive,372,14,386
411980,8,Very Positive,85,3,88
412010,0,9 user reviews,2,7,9
412020,8,Very Positive,8677,1769,10446
412050,8,Very Positive,247,42,289
412090,4,Mostly Negative,5,8,13
412170,8,Very Positive,58,11,69
412210,0,6 user reviews,3,3,6
412230,0,4 user reviews,2,2,4
412250,0,5 user reviews,3,2,5
412270,6,Mostly Positive,26,9,35
412290,4,Mostly Negative,4,11,15
412310,6,Mostly Positive,40,13,53
412330,7,Positive,17,2,19
412331,0,9 user reviews,8,1,9
412332,6,Mostly Positive,19,7,26
412333,7,Positive,20,4,24
412352,0,1 user reviews,0,1,1
412360,0,4 user reviews,4,0,4
412370,0,7 user reviews,4,3,7
412380,0,6 user reviews,5,1,6
412400,5,Mixed,10,14,24
412410,5,Mixed,14,13,27
412440,0,4 user reviews,1,3,4
412450,5,Mixed,455,323,778
412460,4,Mostly Negative,35,64,99
412470,0,5 user reviews,3,2,5
412480,7,Positive,22,2,24
412490,0,6 user reviews,3,3,6
412520,5,Mixed,95,41,136
412530,5,Mixed,6,4,10
412540,0,4 user reviews,2,2,4
412560,0,1 user reviews,0,1,1
412580,7,Positive,12,1,13
412600,4,Mostly Negative,14,22,36
412620,8,Very Positive,67,2,69
412630,0,1 user reviews,0,1,1
412640,0,2 user reviews,1,1,2
412660,6,Mostly Positive,44,17,61
412670,8,Very Positive,186,4,190
412720,8,Very Positive,417,66,483
412730,0,8 user reviews,0,8,8
412740,6,Mostly Positive,1651,421,2072
412760,0,3 user reviews,3,0,3
412770,8,Very Positive,187,44,231
412790,6,Mostly Positive,86,29,115
412830,9,Overwhelmingly Positive,1919,84,2003
412870,0,1 user reviews,1,0,1
412880,5,Mixed,840,529,1369
412900,0,1 user reviews,1,0,1
412930,7,Positive,11,1,12
412940,0,2 user reviews,1,1,2
412960,0,1 user reviews,0,1,1
412970,0,5 user reviews,2,3,5
413030,5,Mixed,37,22,59
413040,0,1 user reviews,1,0,1
413060,0,3 user reviews,2,1,3
413110,5,Mixed,44,40,84
413150,9,Overwhelmingly Positive,124540,1518,126058
413160,8,Very Positive,59,4,63
413170,0,3 user reviews,1,2,3
413210,0,4 user reviews,4,0,4
413220,7,Positive,10,1,11
413230,7,Positive,13,0,13
413240,6,Mostly Positive,8,3,11
413260,0,5 user reviews,5,0,5
413290,5,Mixed,34,17,51
413330,0,4 user reviews,3,1,4
413350,0,1 user reviews,0,1,1
413360,5,Mixed,133,82,215
413370,8,Very Positive,234,32,266
413380,0,9 user reviews,2,7,9
413390,4,Mostly Negative,5,8,13
413410,9,Overwhelmingly Positive,7116,194,7310
413420,9,Overwhelmingly Positive,5362,145,5507
413470,0,2 user reviews,1,1,2
413480,7,Positive,9,2,11
413490,0,3 user reviews,1,2,3
413500,7,Positive,9,1,10
413510,6,Mostly Positive,7,3,10
413540,7,Positive,10,0,10
413580,7,Positive,10,1,11
413600,5,Mixed,7,5,12
413610,7,Positive,13,3,16
413680,6,Mostly Positive,40,17,57
413700,0,9 user reviews,9,0,9
413710,5,Mixed,392,276,668
413740,5,Mixed,9,7,16
413750,0,1 user reviews,1,0,1
413760,0,2 user reviews,1,1,2
413790,0,4 user reviews,4,0,4
413830,5,Mixed,6,5,11
413850,7,Positive,12,0,12
413851,0,2 user reviews,2,0,2
413852,0,1 user reviews,1,0,1
413853,0,1 user reviews,1,0,1
413854,0,1 user reviews,1,0,1
413855,0,1 user reviews,1,0,1
413856,0,1 user reviews,1,0,1
413857,0,1 user reviews,0,1,1
413858,0,1 user reviews,1,0,1
413859,0,2 user reviews,2,0,2
413870,7,Positive,43,5,48
413900,0,2 user reviews,2,0,2
413910,0,2 user reviews,2,0,2
413930,0,2 user reviews,2,0,2
413940,0,3 user reviews,3,0,3
413950,0,2 user reviews,2,0,2
413990,0,8 user reviews,8,0,8
413991,7,Positive,10,0,10
414010,0,1 user reviews,1,0,1
414060,0,8 user reviews,3,5,8
414080,5,Mixed,67,50,117
414090,0,5 user reviews,2,3,5
414100,0,8 user reviews,7,1,8
414110,0,5 user reviews,5,0,5
414120,8,Very Positive,130,17,147
414130,5,Mixed,118,91,209
414140,0,3 user reviews,1,2,3
414150,8,Very Positive,65,9,74
414160,0,8 user reviews,7,1,8
414180,0,4 user reviews,4,0,4
414190,6,Mostly Positive,208,65,273
414210,0,1 user reviews,1,0,1
414230,0,1 user reviews,1,0,1
414231,0,3 user reviews,1,2,3
414232,0,3 user reviews,2,1,3
414235,0,2 user reviews,0,2,2
414237,0,1 user reviews,1,0,1
414260,5,Mixed,14,8,22
414310,0,4 user reviews,4,0,4
414330,4,Mostly Negative,8,14,22
414340,8,Very Positive,15175,1355,16530
414360,0,3 user reviews,3,0,3
414370,7,Positive,13,1,14
414470,6,Mostly Positive,14,6,20
414490,7,Positive,18,0,18
414500,0,3 user reviews,0,3,3
414510,8,Very Positive,213,42,255
414530,0,2 user reviews,1,1,2
414550,5,Mixed,42,23,65
414580,0,8 user reviews,4,4,8
414600,0,1 user reviews,1,0,1
414601,0,4 user reviews,4,0,4
414610,0,1 user reviews,1,0,1
414620,0,1 user reviews,1,0,1
414640,0,1 user reviews,1,0,1
414651,4,Mostly Negative,5,10,15
414660,8,Very Positive,89,16,105
414670,0,7 user reviews,7,0,7
414671,0,3 user reviews,3,0,3
414672,0,7 user reviews,7,0,7
414673,0,3 user reviews,3,0,3
414674,0,2 user reviews,2,0,2
414675,0,4 user reviews,4,0,4
414680,0,1 user reviews,1,0,1
414700,8,Very Positive,3396,706,4102
414720,8,Very Positive,272,46,318
414730,0,5 user reviews,4,1,5
414740,5,Mixed,489,438,927
414750,0,3 user reviews,2,1,3
414760,0,9 user reviews,8,1,9
414770,0,3 user reviews,1,2,3
414780,0,5 user reviews,5,0,5
414790,0,3 user reviews,3,0,3
414810,0,6 user reviews,5,1,6
414830,0,3 user reviews,2,1,3
414850,0,2 user reviews,2,0,2
414860,0,4 user reviews,2,2,4
414870,8,Very Positive,649,89,738
414880,0,2 user reviews,2,0,2
414920,6,Mostly Positive,92,29,121
414950,5,Mixed,77,35,112
415000,7,Positive,31,0,31
415010,5,Mixed,19,22,41
415030,6,Mostly Positive,158,57,215
415040,0,2 user reviews,2,0,2
415080,3,Negative,4,30,34
415090,7,Positive,15,1,16
415140,0,9 user reviews,8,1,9
415150,7,Positive,37,9,46
415170,8,Very Positive,182,9,191
415180,7,Positive,37,2,39
415200,8,Very Positive,2817,293,3110
415240,8,Very Positive,60,12,72
415270,7,Positive,16,3,19
415300,6,Mostly Positive,121,43,164
415320,0,1 user reviews,1,0,1
415330,0,3 user reviews,2,1,3
415340,0,2 user reviews,2,0,2
415350,8,Very Positive,89,19,108
415390,0,7 user reviews,6,1,7
415400,6,Mostly Positive,44,15,59
415420,8,Very Positive,316,45,361
415431,0,2 user reviews,2,0,2
415480,8,Very Positive,286,51,337
415530,0,3 user reviews,3,0,3
415570,0,2 user reviews,1,1,2
415590,5,Mixed,452,204,656
415600,8,Very Positive,58,11,69
415610,6,Mostly Positive,35,9,44
415670,8,Very Positive,54,3,57
415680,8,Very Positive,159,5,164
415700,7,Positive,28,4,32
415710,7,Positive,20,0,20
415740,6,Mostly Positive,176,57,233
415800,7,Positive,36,3,39
415830,7,Positive,41,7,48
415840,4,Mostly Negative,15,23,38
415850,8,Very Positive,143,31,174
415860,0,9 user reviews,4,5,9
415880,8,Very Positive,326,62,388
415900,0,3 user reviews,2,1,3
415910,7,Positive,41,7,48
415920,8,Very Positive,136,4,140
415950,5,Mixed,68,49,117
415960,7,Positive,20,4,24
415980,0,3 user reviews,2,1,3
415990,7,Positive,15,3,18
416000,8,Very Positive,137,7,144
416020,4,Mostly Negative,13,26,39
416030,0,9 user reviews,8,1,9
416040,5,Mixed,7,8,15
416060,5,Mixed,46,30,76
416080,5,Mixed,57,39,96
416090,0,2 user reviews,1,1,2
416110,8,Very Positive,50,5,55
416120,0,6 user reviews,4,2,6
416130,5,Mixed,11,6,17
416160,0,1 user reviews,0,1,1
416170,3,Negative,0,11,11
416180,7,Positive,18,3,21
416190,6,Mostly Positive,56,17,73
416200,5,Mixed,5,5,10
416210,5,Mixed,374,162,536
416220,0,6 user reviews,1,5,6
416240,8,Very Positive,62,5,67
416250,7,Positive,16,3,19
416260,0,7 user reviews,2,5,7
416290,0,7 user reviews,2,5,7
416310,5,Mixed,7,5,12
416320,0,8 user reviews,6,2,8
416330,0,7 user reviews,4,3,7
416340,7,Positive,10,2,12
416350,0,4 user reviews,1,3,4
416360,8,Very Positive,66,1,67
416370,5,Mixed,7,7,14
416380,6,Mostly Positive,53,19,72
416390,0,4 user reviews,3,1,4
416400,5,Mixed,6,4,10
416420,7,Positive,13,3,16
416421,5,Mixed,6,6,12
416422,7,Positive,17,0,17
416424,4,Mostly Negative,51,105,156
416430,0,3 user reviews,0,3,3
416450,0,3 user reviews,2,1,3
416480,5,Mixed,19,27,46
416520,0,1 user reviews,1,0,1
416530,7,Positive,21,2,23
416550,8,Very Positive,72,4,76
416560,0,4 user reviews,3,1,4
416590,6,Mostly Positive,547,139,686
416600,8,Very Positive,581,51,632
416610,0,8 user reviews,0,8,8
416630,5,Mixed,17,25,42
416640,8,Very Positive,85,21,106
416670,0,1 user reviews,1,0,1
416680,8,Very Positive,617,46,663
416690,0,3 user reviews,3,0,3
416700,0,2 user reviews,1,1,2
416710,0,1 user reviews,1,0,1
416720,0,6 user reviews,4,2,6
416750,0,2 user reviews,2,0,2
416760,5,Mixed,19,14,33
416770,8,Very Positive,436,35,471
416790,8,Very Positive,160,18,178
416800,5,Mixed,13,6,19
416830,7,Positive,31,4,35
416840,0,1 user reviews,0,1,1
416850,5,Mixed,6,4,10
416870,8,Very Positive,71,7,78
416900,0,5 user reviews,5,0,5
416920,0,5 user reviews,5,0,5
416940,7,Positive,10,1,11
417060,0,8 user reviews,4,4,8
417080,0,2 user reviews,2,0,2
417110,8,Very Positive,69,12,81
417150,7,Positive,33,7,40
417160,0,6 user reviews,5,1,6
417200,6,Mostly Positive,19,8,27
417260,0,5 user reviews,5,0,5
417290,8,Very Positive,1262,131,1393
417300,0,6 user reviews,3,3,6
417310,5,Mixed,13,7,20
417350,0,3 user reviews,0,3,3
417380,6,Mostly Positive,22,7,29
417390,0,2 user reviews,1,1,2
417400,6,Mostly Positive,8,3,11
417410,7,Positive,10,0,10
417430,5,Mixed,21,21,42
417461,8,Very Positive,186,34,220
417462,5,Mixed,70,77,147
417463,8,Very Positive,81,8,89
417464,8,Very Positive,147,20,167
417465,8,Very Positive,98,8,106
417480,0,2 user reviews,0,2,2
417540,0,6 user reviews,4,2,6
417560,0,8 user reviews,7,1,8
417570,0,1 user reviews,1,0,1
417580,7,Positive,16,1,17
417590,0,9 user reviews,8,1,9
417610,0,4 user reviews,4,0,4
417620,0,1 user reviews,1,0,1
417650,0,1 user reviews,1,0,1
417670,0,1 user reviews,1,0,1
417680,0,2 user reviews,1,1,2
417700,0,1 user reviews,1,0,1
417720,0,1 user reviews,1,0,1
417730,0,7 user reviews,5,2,7
417740,0,6 user reviews,5,1,6
417750,6,Mostly Positive,186,78,264
417790,0,4 user reviews,4,0,4
417840,0,6 user reviews,0,6,6
417850,0,2 user reviews,1,1,2
417860,8,Very Positive,200,35,235
417880,6,Mostly Positive,526,212,738
417890,0,7 user reviews,7,0,7
417900,0,8 user reviews,7,1,8
417910,5,Mixed,46,39,85
417920,4,Mostly Negative,3,7,10
417980,7,Positive,17,2,19
417990,8,Very Positive,216,47,263
418030,6,Mostly Positive,2873,1119,3992
418040,8,Very Positive,214,26,240
418050,0,9 user reviews,7,2,9
418060,6,Mostly Positive,26,11,37
418070,8,Very Positive,1261,106,1367
418120,8,Very Positive,137,34,171
418140,0,1 user reviews,1,0,1
418150,6,Mostly Positive,67,21,88
418160,0,9 user reviews,8,1,9
418170,0,2 user reviews,0,2,2
418180,5,Mixed,407,200,607
418190,8,Very Positive,312,25,337
418240,9,Overwhelmingly Positive,4863,220,5083
418250,5,Mixed,117,69,186
418260,5,Mixed,6,4,10
418270,5,Mixed,17,8,25
418280,5,Mixed,6,9,15
418290,0,2 user reviews,1,1,2
418300,8,Very Positive,122,26,148
418320,0,4 user reviews,4,0,4
418340,8,Very Positive,4694,1122,5816
418360,7,Positive,21,2,23
418370,8,Very Positive,7709,611,8320
418380,7,Positive,21,3,24
418440,8,Very Positive,98,9,107
418460,8,Very Positive,15494,2281,17775
418520,8,Very Positive,57,1,58
418530,8,Very Positive,2869,324,3193
418580,0,1 user reviews,1,0,1
418610,5,Mixed,20,21,41
418620,8,Very Positive,191,35,226
418640,0,8 user reviews,4,4,8
418650,9,Overwhelmingly Positive,1906,85,1991
418670,6,Mostly Positive,43,11,54
418750,7,Positive,11,0,11
418760,0,2 user reviews,1,1,2
418770,0,1 user reviews,1,0,1
418780,0,1 user reviews,1,0,1
418790,0,2 user reviews,2,0,2
418800,0,5 user reviews,4,1,5
418810,5,Mixed,24,36,60
418820,0,9 user reviews,9,0,9
418890,7,Positive,43,1,44
418900,0,5 user reviews,5,0,5
418910,5,Mixed,58,60,118
418940,5,Mixed,8,4,12
418950,8,Very Positive,174,39,213
418960,0,3 user reviews,0,3,3
418990,5,Mixed,45,31,76
419020,6,Mostly Positive,13,4,17
419070,8,Very Positive,113,5,118
419080,5,Mixed,9,9,18
419090,5,Mixed,7,5,12
419110,0,9 user reviews,9,0,9
419130,7,Positive,21,4,25
419170,0,2 user reviews,1,1,2
419180,0,1 user reviews,1,0,1
419190,0,1 user reviews,0,1,1
419200,0,1 user reviews,0,1,1
419220,7,Positive,19,0,19
419230,0,5 user reviews,0,5,5
419240,5,Mixed,5,6,11
419250,0,2 user reviews,1,1,2
419290,0,1 user reviews,1,0,1
419300,0,4 user reviews,4,0,4
419310,0,2 user reviews,2,0,2
419340,7,Positive,32,1,33
419360,7,Positive,13,0,13
419450,0,3 user reviews,0,3,3
419460,8,Very Positive,716,90,806
419480,6,Mostly Positive,1218,369,1587
419500,0,8 user reviews,6,2,8
419570,0,4 user reviews,2,2,4
419580,0,9 user reviews,8,1,9
419590,0,9 user reviews,7,2,9
419600,0,6 user reviews,3,3,6
419610,0,1 user reviews,1,0,1
419620,0,1 user reviews,1,0,1
419640,0,2 user reviews,1,1,2
419650,7,Positive,15,0,15
419660,0,7 user reviews,7,0,7
419700,5,Mixed,10,5,15
419710,0,8 user reviews,8,0,8
419810,7,Positive,28,2,30
419890,0,1 user reviews,0,1,1
419951,0,3 user reviews,3,0,3
419980,0,2 user reviews,2,0,2
419990,7,Positive,20,1,21
420000,6,Mostly Positive,321,106,427
420020,0,4 user reviews,4,0,4
420030,7,Positive,13,1,14
420060,6,Mostly Positive,127,44,171
420070,5,Mixed,31,18,49
420100,8,Very Positive,50,11,61
420110,9,Overwhelmingly Positive,2179,64,2243
420160,0,6 user reviews,3,3,6
420170,0,6 user reviews,5,1,6
420180,6,Mostly Positive,49,15,64
420210,0,8 user reviews,5,3,8
